,base,distil,quant4,quant,quantf8,prune,prune4,prune6
0,29.616222381591797,24.245441198349,39.891045570373535,35.31664729118347,37.77407670021057,38.17838263511658,106.51479077339172,63.13292956352234
1,30.619110107421875,32.1011917591095,31.788581609725952,26.27204012870789,27.65713477134705,28.16123652458191,55.90809440612793,166.70986342430115
2,27.459094047546387,19.62525773048401,29.794148445129395,24.512627124786377,26.132967948913578,26.13869690895081,65.87627577781677,162.3781087398529
3,28.38688707351685,31.139086723327637,32.92138862609863,27.337247848510746,29.823416233062744,29.87687516212463,45.068546533584595,91.04793763160706
4,23.281773328781128,21.335485219955444,34.36636924743652,28.153770685195923,29.7668514251709,29.58211851119995,53.46710705757141,235.5188565254211
5,23.304467916488647,22.953664302825928,41.0351619720459,34.28648066520691,36.830225706100464,29.90149211883545,118.33355116844176,182.15938639640808
6,25.509832620620728,20.133238077163696,30.59198951721191,26.15053677558899,28.247377395629883,28.790536880493164,99.40907192230225,85.60296940803528
7,24.913705825805664,20.56490993499756,29.34895420074463,24.446303129196167,26.40055751800537,26.345287561416622,71.4867296218872,141.24996948242188
8,23.80124449729919,26.074265480041504,29.416957139968872,25.651136875152588,27.259125471115112,26.529011487960815,48.01554727554321,118.68750619888306
9,23.50116801261902,38.17025542259216,29.126280784606937,23.810792922973633,26.24837851524353,25.05428409576416,51.15917682647705,69.49010133743286
10,24.54198670387268,19.4807870388031,30.488529920578003,23.99625062942505,25.81062364578247,24.20940518379211,60.87886190414429,108.75073790550232
11,25.450640201568604,19.242461442947388,29.90285587310791,24.627330780029297,26.88647747039795,26.355358362197876,50.81449627876282,105.189359664917
12,27.799238920211792,25.536682605743408,30.862435340881348,24.503477334976196,26.553319931030273,25.552903413772583,71.86438608169556,133.8925576210022
13,23.98246932029724,22.352477550506592,32.80498003959656,25.861972093582153,26.791495084762573,26.035026788711548,100.61579728126526,141.03220891952515
14,23.81875514984131,22.061535358428955,29.301573991775513,23.40370011329651,25.519127130508423,25.76039123535156,58.33077335357666,65.03811573982239
15,23.598049879074097,20.17779326438904,28.764963150024418,24.19901466369629,25.49164080619812,24.54639673233032,85.28399062156677,150.2944540977478
16,24.10211205482483,23.962202787399292,33.17921757698059,25.332682847976685,27.63581943511963,27.256657600402832,45.596033334732056,170.16579055786133
17,32.06484007835388,21.24707841873169,30.495116472244263,24.197531700134277,25.78140902519226,25.8467800617218,89.25965714454651,157.278972864151
18,22.82375144958496,25.71062707901001,29.44933557510376,23.78857684135437,25.387910842895508,24.927348613739017,67.06679010391235,191.47654461860657
19,24.568814754486084,21.52733612060547,29.615225076675415,24.97864317893982,26.87265968322754,24.85155200958252,58.43055748939514,76.23896384239197
20,24.74690961837769,19.998823642730713,28.073025941848755,22.649118185043335,23.80023169517517,24.674177646636963,52.97767972946167,112.61727285385132
21,29.33985447883606,20.445658206939697,28.996704816818237,23.23604917526245,24.60566353797913,24.533363103866577,39.407195806503296,138.9965319633484
22,28.21145248413086,20.7134530544281,29.659082651138306,24.995877265930176,26.52214002609253,26.0977680683136,62.60457706451416,155.6257131099701
23,23.443129301071167,22.462504863739017,30.56029510498047,24.79268527030945,26.850378274917603,26.50892329216003,37.93009305000305,159.34723353385925
