,base,distil,quant4,quant,quantf8,prune,prune4,prune6
0,230.23424673080444,95.60282731056212,158.1402187347412,165.09844779968262,185.66340351104736,118.6731870174408,430.2315354347229,207.8836226463318
1,175.16992950439453,151.75325393676758,121.9933295249939,132.4062786102295,143.8397216796875,106.6680645942688,244.66832756996155,597.4299991130829
2,177.69800519943237,94.57379865646362,114.84786319732666,112.789053440094,132.0077681541443,90.039235830307,259.9567189216614,624.2231271266937
3,322.2085144519806,145.58793902397156,129.22077107429504,122.61028385162354,140.77043223381042,112.74778008461,212.46475458145144,392.7979950904846
4,1022.5386991500854,86.29163718223572,135.00077748298645,126.26235485076904,134.94905734062195,120.50144791603088,213.21421909332275,869.3921258449554
5,2298.405877351761,77.87975573539734,156.16462182998657,154.40270972251892,165.7738447189331,108.87531447410583,451.3208801746368,597.1228995323181
6,1958.0032868385315,75.87390637397766,118.6657989025116,120.33526873588562,152.99464344978333,114.33830952644348,390.26854181289673,284.91756653785706
7,1642.3431100845337,81.40428185462952,112.53964972496031,110.47624111175536,125.49152421951294,121.01195096969604,298.8369662761688,455.7354516983032
8,1759.7533168792725,98.50675177574158,110.86789131164552,116.74273109436037,143.3761763572693,110.5568037033081,215.2026562690735,415.4835195541382
9,1708.5125966072085,138.2520182132721,109.19245076179504,101.85063767433168,128.84502744674683,101.03087973594666,202.7477216720581,239.66462659835815
10,1765.9667675495148,68.37713885307312,113.5579390525818,130.08247256278992,139.23398303985596,82.25321531295776,296.18176317214966,433.9857838153839
11,1896.3683664798737,72.18018007278442,114.56215953826904,134.5569303035736,134.24859189987183,114.37381982803343,252.35178780555725,328.0278091430664
12,1994.1129553318024,111.94990253448486,116.78463435173036,138.62436771392822,124.52061080932616,125.17903780937196,342.7954523563385,466.2048351764679
13,2003.8572430610657,86.03357529640198,123.50187611579896,153.4582004547119,114.52715277671814,111.17843747138976,423.14509749412537,550.6630909442902
14,1661.3523366451263,104.89138174057008,113.1141459941864,137.4494590759277,116.64566135406494,91.71433234214784,222.35131692886353,272.2009217739105
15,1559.095475912094,81.5747652053833,114.51455736160278,131.88668060302734,108.37804079055786,85.88770294189453,372.3551027774811,559.6279666423798
16,1524.3195104599,81.90880513191223,127.24129152297974,123.84461045265198,132.5526282787323,114.25772166252136,240.74076652526855,619.2976596355438
17,1309.413322687149,84.81602668762207,111.33191967010498,107.61596035957336,120.17414259910583,110.75211596488953,390.18227791786194,579.7209651470184
18,1412.7607934474945,78.18126511573792,113.65152335166933,122.83073449134828,104.86187219619752,80.9461944103241,310.8374481201172,663.4954957962036
19,1508.2673091888428,79.6750500202179,109.10870718955994,122.05228233337402,107.61611819267272,76.09359407424927,258.1326279640198,294.43357491493225
