,base,distil,quant4,quant,quantf8,prune,prune4,prune6
1,0.0123283863067626,0.0057806968688964,0.0336370468139648,0.022601842880249,0.0251204967498779,0.0125420093536376,0.0152230262756347,0.0150372982025146
2,0.0148954391479492,0.0058531761169433,0.0336823463439941,0.0231943130493164,0.0237143039703369,0.0134506225585937,0.0134055614471435,0.0154752731323242
3,0.0127158164978027,0.0068550109863281,0.0338642597198486,0.0224201679229736,0.0257496833801269,0.0139265060424804,0.0147171020507812,0.0152907371520996
4,0.0117871761322021,0.0058012008666992,0.0415101051330566,0.0256211757659912,0.0341248512268066,0.0129806995391845,0.014686107635498,0.0152187347412109
5,0.0114827156066894,0.0057156085968017,0.0383012294769287,0.0280048847198486,0.023078441619873,0.015735387802124,0.0183336734771728,0.0123190879821777
6,0.0129835605621337,0.006481647491455,0.0332276821136474,0.0215435028076171,0.0248832702636718,0.0175998210906982,0.0119955539703369,0.0133240222930908
7,0.0115573406219482,0.0060632228851318,0.033078908920288,0.0240232944488525,0.0214505195617675,0.0128970146179199,0.0139515399932861,0.0122325420379638
8,0.0112996101379394,0.0060396194458007,0.0324022769927978,0.0241458415985107,0.0243177413940429,0.0122420787811279,0.0129637718200683,0.014686107635498
9,0.0132839679718017,0.0057096481323242,0.0351638793945312,0.0250935554504394,0.0261931419372558,0.0146903991699218,0.0128347873687744,0.0144300460815429
10,0.0120081901550292,0.0104026794433593,0.0349593162536621,0.0258233547210693,0.0218501091003417,0.0118696689605712,0.0119376182556152,0.0118932723999023
11,0.0112524032592773,0.0057258605957031,0.0329823493957519,0.0291955471038818,0.0238120555877685,0.0148186683654785,0.0144572257995605,0.0138344764709472
12,0.0121221542358398,0.00612473487854,0.0352673530578613,0.0225918292999267,0.0230469703674316,0.0120303630828857,0.0132324695587158,0.0126271247863769
13,0.0111784934997558,0.0073778629302978,0.0329058170318603,0.0257236957550048,0.0218985080718994,0.0118706226348876,0.0149049758911132,0.0119686126708984
14,0.011977195739746,0.005601167678833,0.0356636047363281,0.0239534378051757,0.0249795913696289,0.0149121284484863,0.0117514133453369,0.0140087604522705
15,0.0117876529693603,0.0057408809661865,0.0331897735595703,0.0251564979553222,0.0234670639038085,0.0151174068450927,0.0133957862854003,0.0118434429168701
16,0.0113122463226318,0.0060079097747802,0.0344300270080566,0.0264036655426025,0.021986961364746,0.0141534805297851,0.014209508895874,0.0132045745849609
17,0.0111737251281738,0.0059447288513183,0.0329899787902832,0.0217692852020263,0.0224392414093017,0.0149576663970947,0.0134253501892089,0.0119645595550537
18,0.0196809768676757,0.0059187412261962,0.0460968017578125,0.0256321430206298,0.0231790542602539,0.0238044261932373,0.0150592327117919,0.0130312442779541
19,0.0111429691314697,0.0055747032165527,0.0327241420745849,0.0288898944854736,0.0229086875915527,0.0123181343078613,0.0121309757232666,0.0123021602630615
20,0.0136957168579101,0.0074713230133056,0.0338685512542724,0.0266516208648681,0.0239210128784179,0.0121257305145263,0.0124006271362304,0.0125899314880371
21,0.0113317966461181,0.0058124065399169,0.0330047607421875,0.0312457084655761,0.0210983753204345,0.0138418674468994,0.0127544403076171,0.0133194923400878
22,0.0118293762207031,0.0062863826751708,0.0328562259674072,0.0257098674774169,0.0226602554321289,0.0129408836364746,0.012599229812622,0.0116627216339111
23,0.0106899738311767,0.0062661170959472,0.0330879688262939,0.0316321849822998,0.0248901844024658,0.0121941566467285,0.0126450061798095,0.0115504264831542
24,0.0114588737487792,0.0058379173278808,0.0324296951293945,0.0311863422393798,0.0240638256072998,0.0142085552215576,0.0123195648193359,0.01253342628479
25,0.011397361755371,0.0060348510742187,0.0321431159973144,0.0248315334320068,0.0217885971069335,0.011913776397705,0.0120201110839843,0.0127468109130859
26,0.011810302734375,0.0059211254119873,0.0336856842041015,0.0243353843688964,0.02120041847229,0.0121867656707763,0.0135204792022705,0.0131654739379882
27,0.0112397670745849,0.0059325695037841,0.033003807067871,0.0209391117095947,0.0227911472320556,0.0123085975646972,0.0127615928649902,0.012134313583374
28,0.0111522674560546,0.0063211917877197,0.0336115360260009,0.0254650115966796,0.0231034755706787,0.0123319625854492,0.0126688480377197,0.0136337280273437
29,0.0122644901275634,0.0058991909027099,0.0321869850158691,0.0220999717712402,0.0225677490234375,0.0116734504699707,0.0113377571105957,0.0115993022918701
30,0.0118272304534912,0.0058803558349609,0.0470120906829834,0.0241415500640869,0.0225675106048584,0.0134217739105224,0.0134048461914062,0.011547565460205
31,0.0113978385925292,0.0057549476623535,0.0324323177337646,0.0216250419616699,0.0232412815093994,0.0123653411865234,0.0126163959503173,0.0130620002746582
32,0.011246919631958,0.0058982372283935,0.0328307151794433,0.0218744277954101,0.0236461162567138,0.01192307472229,0.0123867988586425,0.013059377670288
33,0.0110313892364501,0.0057978630065917,0.0340864658355712,0.0216507911682128,0.0234074592590332,0.0122585296630859,0.0122270584106445,0.0117707252502441
34,0.0118722915649414,0.0084228515625,0.0331346988677978,0.0234785079956054,0.0212767124176025,0.0155799388885498,0.0113193988800048,0.0122199058532714
35,0.0108282566070556,0.0054788589477539,0.0323479175567626,0.0211501121520996,0.0205552577972412,0.0109274387359619,0.0118882656097412,0.0117304325103759
36,0.0105230808258056,0.005561351776123,0.0320651531219482,0.0219850540161132,0.0214536190032959,0.0114309787750244,0.010857343673706,0.0115048885345458
37,0.0104205608367919,0.0054893493652343,0.0314750671386718,0.0209536552429199,0.0217776298522949,0.0110790729522705,0.011063814163208,0.0107393264770507
38,0.0101056098937988,0.0055365562438964,0.0314955711364746,0.0211408138275146,0.0217726230621337,0.0107979774475097,0.0112245082855224,0.011439561843872
39,0.0102355480194091,0.0056278705596923,0.0338332653045654,0.0232529640197753,0.0203959941864013,0.0108370780944824,0.0106508731842041,0.0112605094909667
40,0.0106048583984375,0.0056416988372802,0.0332429409027099,0.0220706462860107,0.023963451385498,0.0119750499725341,0.0114781856536865,0.0111265182495117
41,0.0116004943847656,0.005671739578247,0.0319099426269531,0.0205345153808593,0.0214855670928955,0.0106959342956542,0.0110559463500976,0.0114531517028808
42,0.0111720561981201,0.0063402652740478,0.0352177619934082,0.0212178230285644,0.0220265388488769,0.0121572017669677,0.0121393203735351,0.0123593807220458
43,0.0100519657135009,0.0057394504547119,0.0331339836120605,0.0255591869354248,0.0199286937713623,0.0113461017608642,0.0116591453552246,0.0121223926544189
44,0.0103163719177246,0.0054366588592529,0.0311672687530517,0.0261390209197998,0.0201125144958496,0.0114834308624267,0.0109891891479492,0.0105278491973876
45,0.0101311206817626,0.0054361820220947,0.0330855846405029,0.0263421535491943,0.0200493335723876,0.0106444358825683,0.0105903148651123,0.0111541748046875
46,0.0112636089324951,0.0054476261138916,0.0341639518737793,0.0240895748138427,0.0202002525329589,0.0107007026672363,0.0110511779785156,0.0111927986145019
47,0.0099496841430664,0.0053892135620117,0.0313234329223632,0.020322561264038,0.0232720375061035,0.011240005493164,0.0104453563690185,0.0107066631317138
48,0.0102684497833251,0.0053718090057373,0.0311510562896728,0.0254812240600585,0.0203306674957275,0.011202335357666,0.0121996402740478,0.0121395587921142
49,0.0103003978729248,0.0053653717041015,0.0310671329498291,0.0246272087097167,0.0213634967803955,0.0113162994384765,0.010817527770996,0.0107712745666503
50,0.010106086730957,0.0066068172454833,0.0309360027313232,0.0254721641540527,0.0202124118804931,0.0112295150756835,0.0109217166900634,0.0106725692749023
51,0.0099406242370605,0.005467414855957,0.0328788757324218,0.0257403850555419,0.0199785232543945,0.0106165409088134,0.0103774070739746,0.0140271186828613
52,0.0102224349975585,0.005483865737915,0.031064748764038,0.0244460105895996,0.0205020904541015,0.010819673538208,0.0108954906463623,0.0108640193939208
53,0.009979248046875,0.0054712295532226,0.0313501358032226,0.0218722820281982,0.0199561119079589,0.0117270946502685,0.0117378234863281,0.0127732753753662
54,0.0103402137756347,0.0054736137390136,0.0309998989105224,0.0222954750061035,0.0199429988861084,0.0108942985534667,0.010934829711914,0.0107052326202392
55,0.0099554061889648,0.0053808689117431,0.0310912132263183,0.0218253135681152,0.0198962688446044,0.0110433101654052,0.0104424953460693,0.0104854106903076
56,0.0100152492523193,0.0053935050964355,0.0320329666137695,0.0205194950103759,0.0201690196990966,0.0116674900054931,0.0104835033416748,0.0106329917907714
57,0.0098035335540771,0.0053250789642333,0.0310604572296142,0.0209510326385498,0.0217890739440917,0.0107841491699218,0.0107021331787109,0.0109281539916992
58,0.0118758678436279,0.005277395248413,0.0317935943603515,0.020920991897583,0.0200757980346679,0.0128836631774902,0.0108945369720458,0.0113883018493652
59,0.0102419853210449,0.0056254863739013,0.0311763286590576,0.0211727619171142,0.0199110507965087,0.0117790699005126,0.0106959342956542,0.0114433765411376
60,0.0104029178619384,0.0052597522735595,0.0309078693389892,0.0215768814086914,0.0213892459869384,0.0123622417449951,0.0110888481140136,0.0116081237792968
61,0.0101683139801025,0.0053369998931884,0.0325119495391845,0.0210645198822021,0.0214531421661376,0.0107765197753906,0.0106077194213867,0.011120319366455
62,0.0101737976074218,0.0052809715270996,0.0308952331542968,0.0211374759674072,0.0247671604156494,0.010646104812622,0.0105049610137939,0.0109126567840576
63,0.0100178718566894,0.0054488182067871,0.0315961837768554,0.0217125415802001,0.0201106071472167,0.0115110874176025,0.0120942592620849,0.0125365257263183
64,0.0112550258636474,0.0052206516265869,0.0310654640197753,0.022214651107788,0.0204875469207763,0.0109379291534423,0.0107507705688476,0.0116009712219238
65,0.0111606121063232,0.0053820610046386,0.0315034389495849,0.0216565132141113,0.0202541351318359,0.0112185478210449,0.0104622840881347,0.011878490447998
66,0.0099842548370361,0.0051791667938232,0.0333552360534668,0.0219490528106689,0.0202250480651855,0.0117239952087402,0.0106840133666992,0.0106854438781738
67,0.0100138187408447,0.0053894519805908,0.0372271537780761,0.0203571319580078,0.0265216827392578,0.0105116367340087,0.0106730461120605,0.0105938911437988
68,0.0103828907012939,0.0052535533905029,0.0335314273834228,0.0204701423645019,0.0198907852172851,0.0119044780731201,0.0121197700500488,0.0120964050292968
69,0.010263442993164,0.0052883625030517,0.0311179161071777,0.0217912197113037,0.0199582576751709,0.0105519294738769,0.0107414722442626,0.0115327835083007
70,0.0104491710662841,0.0052919387817382,0.0313870906829834,0.0216619968414306,0.0201833248138427,0.0111379623413085,0.010218858718872,0.0112209320068359
71,0.0128352642059326,0.0052149295806884,0.0345892906188964,0.0213987827301025,0.020545482635498,0.0128958225250244,0.0106904506683349,0.0105772018432617
